,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,negre,negre2,marro,roig,roig2,taronja,groc,verd,blau,lila,gris,blanc,label
45,45,13,13,5,1,1,0,0.0801611796982167,0.069230109739369,0.4855216906721536,0.0,0.0,0.0,0.6522205075445816,0.0,0.0,0.0,4.4995016718107,85.82028570816186,150k
46,46,14,14,6,2,0,0,0.1097661608367626,0.0,0.4709469307270233,0.0,0.0,0.0,1.3458879886831276,0.0,0.0,0.0300604423868312,8.164598336762689,82.1542781207133,180k
47,47,15,15,7,3,1,0,0.0,0.0,0.1284400720164609,0.620338220164609,0.0,0.0,0.8521679955418381,0.0,0.0,0.1411929869684499,4.276325660150891,101.94589120370372,220k
48,48,16,0,0,0,0,0,0.011386531207133,0.0,0.0159411436899862,0.0,0.0,0.0,2.0691604509602195,0.1284400720164609,0.1316283007544581,0.0,11.561428326474624,168.40042009602195,560k
49,49,17,1,1,1,1,0,0.0,0.0619427297668038,0.1849172668038408,0.231829775377229,0.0,0.0,0.8712973679698217,0.0,0.0,0.2454936128257887,9.522328317901234,166.5703768004115,820k
50,50,18,2,2,2,0,0,63.924897119341566,0.0,0.0,0.0,0.0,0.0,1.039818029835391,0.011386531207133,0.1061224708504801,0.0,72.41014017489712,111.1557731052812,560k
51,51,19,3,3,3,1,0,0.0,0.0619427297668038,0.1849172668038408,0.231829775377229,0.0,0.0,0.8712973679698217,0.0,0.0,0.2454936128257887,9.522328317901234,166.5703768004115,820k
52,52,20,4,4,0,0,0,63.75,0.0,0.6617851937585734,0.0,0.0,0.0,1.3103620113168724,0.0,0.0,0.0,71.79754479595336,55.13859417866941,180k
53,53,21,5,5,1,1,0,63.76138653120713,0.0,0.0159411436899862,0.0,0.0,0.0,2.0691604509602195,0.1284400720164609,0.1316283007544581,0.0,74.44696287722908,112.32949674211248,560k
54,54,22,6,6,2,0,0,0.0,0.0136638374485596,1.840518904320988,0.0,0.0,0.0,2.298712920096022,0.0669528034979423,0.0,0.0227730624142661,7.400334362139918,155.55960112311385,150k
55,55,23,7,7,3,1,0,63.830161179698216,0.069230109739369,0.4855216906721536,0.0,0.0,0.0,0.6522205075445816,0.0,0.0,0.0,67.51529813957475,60.31308942043896,150k
56,56,24,8,0,0,0,0,63.75,0.0696855709876543,1.4606642232510287,0.0,0.0,0.0,1.5153195730452675,0.0,0.0,0.0,71.6285686728395,93.74075681584362,180k
57,57,25,9,1,1,1,0,63.75,0.0136638374485596,1.840518904320988,0.0,0.0,0.0,2.298712920096022,0.0669528034979423,0.0,0.0227730624142661,70.41430898491083,99.4567954818244,150k
58,58,26,10,2,2,0,0,63.75,0.0,0.4290444958847736,0.0,0.0,0.0,0.5875450102880658,0.0,0.0,0.0,69.39498671124828,44.57872513717421,180k
59,59,27,11,3,3,1,0,63.75,0.0,0.011386531207133,0.0,0.0,1.2443201303155007,0.80525548696845,0.0,0.0,0.0,68.36336698388203,98.5727451989026,330k
60,60,28,12,4,0,0,0,63.93673911179698,0.0,1.1268111282578874,0.0,0.0,0.0,1.2579839677640603,0.0,0.0,0.0505561985596707,70.10368441358025,114.04886295438958,150k
61,61,29,13,5,1,1,0,63.75,0.0,0.0,0.0,0.0,0.0,2.003574031207133,0.0,0.0,1.866480195473251,71.59076538923182,100.54808063271604,470k
62,62,30,14,6,2,0,0,0.0,0.0,0.2277306241426611,0.1748971193415638,0.0,0.0,0.0,0.0,0.0,1.3426997599451302,9.99008701989026,185.6113897462277,270k
63,63,31,15,7,3,1,0,0.0828939471879286,0.0,0.0,0.0,0.0,0.0,1.0247878086419753,0.0,0.0,0.0,13.437473208161864,151.0159197102195,680k
64,64,0,0,0,0,0,0,63.809209962277095,0.0,1.333590534979424,0.0,0.0,0.0,2.001752186213992,0.4404310270919067,0.0,0.0756065672153635,70.92579196673525,101.8898694701646,150k
65,65,1,1,1,1,1,0,0.0,0.0,0.0879040209190672,0.0,0.0,1.202417695473251,0.8357713906035665,0.0,0.0,0.0250503686556927,5.341649519890261,169.65339399005487,330k
66,66,2,2,2,2,0,0,63.75,0.0,0.2382062328532236,1.287133487654321,0.0,0.0,1.5144086505486969,0.0,0.0,2.693142361111111,67.46656378600824,25.10547946673525,270k
67,67,3,3,3,3,1,0,0.0,0.0,0.1452921382030178,0.0,0.0,0.7086977023319616,0.7706404320987654,0.0,0.0,0.0,5.942858367626887,167.4152574159808,390k
68,68,4,4,4,0,0,0,63.90804505315501,0.0,1.407375257201646,0.0,0.0,0.0,2.3105549125514404,0.0,0.0,0.0,70.50039116083676,95.67555619855968,100K
69,69,5,5,5,1,1,0,63.75,0.0,0.4290444958847736,0.0,0.0,0.0,0.5875450102880658,0.0,0.0,0.0,69.39498671124828,44.57872513717421,180k
70,70,6,6,6,2,0,0,63.75,0.0,0.2404835390946502,0.8599108367626886,0.0,0.0,0.4449856395747599,0.0,0.0,0.1899273405349794,68.85480967078189,37.23076881858711,220k
71,71,7,7,7,3,1,0,63.93673911179698,0.0,1.1268111282578874,0.0,0.0,0.0,1.2579839677640603,0.0,0.0,0.0505561985596707,70.10368441358025,114.04886295438958,150k
72,72,8,8,0,0,0,0,63.75,0.0,0.0,0.0,0.0,0.0,1.884698645404664,0.0,0.0,0.8872385116598079,70.6078800154321,83.66276577503429,470k
73,73,9,9,1,1,1,0,0.0460015860768175,0.0,0.5702374828532236,0.0,0.0,0.0,0.6312692901234568,0.0,0.0,0.0,6.640625,127.35288601680384,100k
74,74,10,10,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.1808181155692729,1.2693704989711934,0.0,0.0,0.0,9.108314043209877,187.1544924554184,390k
75,75,11,11,3,3,1,0,63.75,0.0,0.0378032836076817,0.4714023919753086,0.0,0.0,0.9022687328532236,0.0,0.0,0.2914951989026063,67.60775677297669,21.490028077846365,220k
76,76,12,12,4,0,0,0,63.75,0.0,1.3982660322359397,0.0,0.0,0.0,1.388701346021948,0.0,0.0,0.0,67.26433899176955,45.9164148233882,150k
77,77,13,13,5,1,1,0,63.75,0.0,0.7045985510973937,0.4600158607681756,0.0,0.0,1.366383744855967,0.0,0.0,0.2108785579561042,70.29224537037037,108.83109889403292,120k
78,78,14,14,6,2,0,0,63.75,0.0,0.3420513974622771,0.0,0.0,1.3076292438271604,1.2087941529492456,0.0,0.0,0.0956468621399177,69.27337855795611,147.70653828017834,330k
79,79,15,15,7,3,1,0,63.75,0.0,0.0,0.0,0.0,0.5989315414951989,1.912937242798354,0.0,0.0,0.0,69.00921103395062,109.02193715706449,390k
80,80,16,0,0,0,0,0,0.0,0.1070333933470507,1.5818169152949246,0.1894718792866941,0.0186739111796982,0.0,2.2158189729080933,0.0,0.0,0.7524219821673526,10.3922593021262,185.5275848765432,120k
81,81,17,1,1,1,1,0,0.0,0.0136638374485596,0.0227730624142661,0.0,0.0,0.0,2.4945612568587108,0.0,0.0,1.3017082475994513,7.089254329561043,172.4235093021262,470k
82,82,18,2,2,2,0,0,63.75,0.0,0.0888149434156378,0.3006044238683127,0.0182184499314128,0.0,0.8749410579561042,0.0,0.0,0.9500921639231824,67.93842163923182,44.80918852880659,220k
83,83,19,3,3,3,1,0,63.96133401920439,0.011386531207133,0.6677061899862826,0.0,0.0,0.0,0.6007533864883402,0.040991512345679,0.0,0.0,69.15085948216735,98.0644504458162,150k
84,84,20,4,4,0,0,0,63.924897119341566,0.0,0.0,0.0,0.0,0.0,1.039818029835391,0.011386531207133,0.1061224708504801,0.0,72.41014017489712,111.1557731052812,560k
85,85,21,5,5,1,1,0,63.77095121742113,0.0,0.0159411436899862,0.0,0.0,0.0,0.7173514660493827,0.0,0.4427083333333333,0.0,73.55471429183814,115.2799747085048,680k
86,86,22,6,6,2,0,0,63.75,0.0,0.6617851937585734,0.0,0.0,0.0,1.3103620113168724,0.0,0.0,0.0,71.79754479595336,55.13859417866941,180k
87,87,23,7,7,3,1,0,0.0,0.0,0.0810721021947873,0.0883594821673525,0.0851712534293552,0.0,2.5888417352537725,0.0,0.0,3.3098368912894376,5.407235939643347,181.37468921467763,270k
88,88,24,8,0,0,0,0,0.0,0.0,0.5306123542524005,0.0,0.0,0.0,0.4540948645404664,0.0,0.0,0.0,6.388754929698217,67.64647097908093,180k
89,89,25,9,1,1,1,0,0.1571341306584362,0.0,0.0327932098765432,0.0,0.0,0.0,0.9491812414266118,0.1821844993141289,0.0391696673525377,0.0,7.839854466735254,171.96668167009602,560k
90,90,26,10,2,2,0,0,63.75,0.0,0.096102323388203,0.0,0.0,1.4993784293552812,1.0689675497256517,0.0,0.0,0.0,67.57541902434842,136.55274777091907,330k
91,91,27,11,3,3,1,0,63.75,0.0,1.3982660322359397,0.0,0.0,0.0,1.388701346021948,0.0,0.0,0.0,67.26433899176955,45.9164148233882,150k
92,92,28,12,4,0,0,0,0.0,0.011386531207133,0.662696116255144,0.3634580761316872,0.0,0.0,1.1928530092592593,0.0,0.0,0.107488854595336,5.516091177983539,173.77121913580248,120k
93,93,29,13,5,1,1,0,0.0,0.0,0.0879040209190672,0.0,0.0,1.202417695473251,0.8357713906035665,0.0,0.0,0.0250503686556927,5.341649519890261,169.65339399005487,330k
94,94,30,14,6,2,0,0,0.0428133573388203,0.0,0.2828414351851852,1.191031164266118,0.0,0.0,1.7216435185185186,0.0,0.0,0.0797057184499314,7.307420267489712,105.59276941872427,820k
95,95,31,15,7,3,1,0,63.76639660493827,0.0,0.0596654235253772,1.5708858453360768,0.0136638374485596,0.0,1.9953757287379967,0.0,0.0,2.7600951646090537,67.01520168895748,60.38641868141289,270k
96,0,0,0,0,0,0,0,63.96133401920439,0.011386531207133,0.6677061899862826,0.0,0.0,0.0,0.6007533864883402,0.040991512345679,0.0,0.0,69.15085948216735,98.0644504458162,150k
97,1,1,1,1,1,1,0,0.0,0.0,0.4290444958847736,0.0,0.0,0.0,0.5875450102880658,0.0,0.0,0.0,5.63086741255144,63.81786372599451,180k
98,2,2,2,2,2,0,0,0.4946309156378601,0.0,0.0,0.0,0.0,0.0,0.9796971450617284,0.0482788923182441,0.0541998885459533,0.011386531207133,11.107788923182442,157.41560570987653,560k
99,3,3,3,3,3,1,0,0.1748971193415638,0.0,0.0,0.0,0.0,0.0,1.039818029835391,0.011386531207133,0.1061224708504801,0.0,9.53052662037037,162.7021444187243,560k
100,4,4,4,4,0,0,0,63.77231760116598,0.0,0.0,0.0,0.0,0.0,1.8673911179698213,0.0,0.0,1.6751864711934157,70.02580054012346,99.71094285836764,470k
101,5,5,5,5,1,1,0,63.75,0.0,0.0136638374485596,0.2801086676954732,0.0,0.0,0.5547518004115226,0.0,0.0,0.0751511059670781,68.17662787208505,61.140662508573385,220k
102,6,6,6,6,2,0,0,63.830161179698216,0.069230109739369,0.4855216906721536,0.0,0.0,0.0,0.6522205075445816,0.0,0.0,0.0,67.51529813957475,60.31308942043896,150k
103,7,7,7,7,3,1,0,0.0760620284636488,0.0,0.0136638374485596,0.0,0.0,0.0,0.6727162637174211,0.0,0.2272751628943758,0.0,10.03973229595336,128.53207518861453,680k
104,8,8,8,0,0,0,0,0.0,0.0,0.2277306241426611,0.1748971193415638,0.0,0.0,0.0,0.0,0.0,1.3426997599451302,9.99008701989026,185.6113897462277,270k
105,9,9,9,1,1,1,0,0.0,0.0,0.2382062328532236,1.287133487654321,0.0,0.0,1.5144086505486969,0.0,0.0,2.693142361111111,3.712464634773663,38.801199202674894,270k
106,10,10,10,2,2,0,0,63.75,0.0,0.0,0.1967592592592592,0.0,0.0,1.336778763717421,0.0,0.0,0.2313743141289437,73.1060849622771,85.48870991941016,820k
